Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,Valor
42,2022-10-23,16,0.5872107746692389,0.4109452736318408,0.7558422134978501,0.1227238008461163,0.022262443438914,0.3303424555106924,0.7842142121601076,0.5033723021582733,0.9564447592067988,4.1005316
41,2022-10-28,16,0.6134232077934598,0.4553672316384181,0.721868365180467,0.0858821122921021,-0.0048273301151132,0.2225865209471766,0.8438622578289493,0.6358760429082241,1.0097014925373131,4.5778527
43,2022-11-27,16,0.6516178356170442,0.5115961800818554,0.7560127499275572,0.0925854233747407,0.0055865921787709,0.2198581560283688,0.8320741304407056,0.6395348837209303,0.9888888888888888,3.1374617
45,2022-12-07,16,0.6069904348670505,0.5047740292807129,0.7004310344827587,0.087895453819655,0.0019692792437967,0.1930971843778383,0.8401845788955348,0.6763093788063338,0.9960691823899372,2.3218462
44,2022-12-22,16,0.5875314873820229,0.4685494223363286,0.694363742010459,0.05914864607229,-0.0567761583641505,0.177071063996859,0.8914766100976773,0.6991327551701134,1.1203874538745386,2.68869
48,2022-12-27,16,0.5728604462736652,0.4419225634178905,0.6867612293144209,0.0386124313066864,-0.0668449197860962,0.1519490851233094,0.92846921147702,0.7361878453038674,1.143266475644699,2.6306124
46,2023-01-16,16,0.5568126186734454,0.4578804347826087,0.6579745300181928,0.0217061339452122,-0.0637938318546683,0.1339511373209772,0.9597587865959428,0.763744427934621,1.1362815884476534,3.2226198
49,2023-02-05,16,0.5255538603114916,0.4319667260843731,0.6386255924170616,0.0209202637163086,-0.0792644261255548,0.1496259351620947,0.9620510321834164,0.7396963123644251,1.1721763085399448,3.3493524
53,2023-02-15,16,0.4783636172181578,0.4038128249566724,0.5776509462300992,-0.0022605935988098,-0.0917754298736275,0.1080168776371308,1.0072368923133883,0.805026656511805,1.2020985401459854,4.547493
51,2023-02-25,16,0.4548544370445144,0.3390191897654584,0.5300606729178158,-0.0142806720695532,-0.1066887783305693,0.0874002597884579,1.032382772608537,0.8392491467576791,1.238861386138614,3.7339096
52,2023-03-02,16,0.475749762681511,0.3691428571428571,0.5564334085778782,0.0018362315162787,-0.0973119399874973,0.0985859390559649,0.999961354204022,0.8205221174764322,1.2156048014773777,6.18747
54,2023-03-12,16,0.4326442472187599,0.3179317931793179,0.5206971677559913,-0.0211134673699201,-0.1238956235874255,0.0883111728517563,1.0474837425760288,0.837709700948213,1.2828330206378986,5.4672537
59,2023-03-17,16,0.4983098488759697,0.3841931942919868,0.5980121479845389,-0.003945094494897,-0.118439573697969,0.10479099064707,1.0147896555899554,0.8102971665514859,1.2687043795620438,5.5313168
55,2023-03-22,16,0.4553037444271348,0.3456521739130435,0.5466399197592778,-0.0234827124202995,-0.1336536750311443,0.0901378579003181,1.0535705144054217,0.8346303501945526,1.308545603944125,4.992526
56,2023-03-27,16,0.4386954741017194,0.3546734955185659,0.5134529147982063,-0.0412940861273859,-0.1444577831132453,0.0360983102918586,1.0910263209739777,0.9303187546330616,1.3376987839101964,5.6653523
