Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,Valor
20,2022-06-30,1,0.4026283781743617,0.2265943012211669,0.7074130767548655,-0.1275106998345828,-0.248086192231358,0.1581133194897656,5.818165
27,2022-07-10,1,0.447591715235527,0.2637707120465741,0.689037098791163,-0.0645694911738854,-0.1956552808346434,0.1827300479720889,6.9233246
25,2022-07-20,1,0.432516621336003,0.2958199356913183,0.5738963531669866,-0.0010343507763031,-0.0851915380217267,0.1675921970667805,6.8602767
29,2022-07-30,1,0.5976479201006124,0.4322508398656215,0.7168494516450648,0.0573229638469706,-0.0906564779437304,0.2522654194679918,5.497935
28,2022-08-04,1,0.5829710115774459,0.4235914065666801,0.7097670442402223,0.062906529094431,-0.0656324582338902,0.2566662454189308,6.1213098
32,2022-08-09,1,0.6201236714621436,0.3798614810868407,0.7518939393939394,0.0666515164382568,-0.1134691083347595,0.2585556278464541,5.8538513
34,2022-08-19,1,0.6789331666490516,0.468704932218056,0.7680855525267352,0.1614825044440946,-0.0644864964174168,0.3016860369945981,5.856288
35,2022-08-19,1,0.682410082211237,0.4590542099192618,0.7723849372384938,0.1621163128506901,-0.0701947813303932,0.3032679738562091,5.856288
33,2022-08-24,1,0.6851663489228391,0.4546346248160863,0.7775974025974026,0.1647825410849018,-0.032300163132137,0.2991653243520281,6.208996
38,2022-09-08,1,0.7451043169906069,0.516737674984784,0.8350515463917526,0.261766281247054,0.0500107319167203,0.3929033184887229,4.9201674
37,2022-09-13,1,0.7321497746372266,0.5139240506329114,0.8258258258258259,0.2276613286103531,-0.0154352747478905,0.3499543934326543,4.9559274
36,2022-09-23,1,0.7130357428972455,0.5261973641915783,0.8231475263040071,0.1867580448918523,-0.0314232902033271,0.3305181094688972,4.496855
44,2022-10-03,1,0.6962593512970034,0.5091412742382272,0.8138925294888598,0.1740868605461187,0.0003562522265764,0.3262445625906235,4.068487
43,2022-10-13,1,0.6976337600446763,0.4382826475849731,0.8061300772489409,0.1398006985117664,-0.0702576112412178,0.2884980168994654,4.669134
42,2022-10-23,1,0.6403584398460095,0.3714016045304389,0.7414538310412574,0.1930493594453556,-0.0348343245539507,0.3043478260869565,4.1005316
41,2022-10-28,1,0.6759470270795718,0.4304490690032859,0.7713214620431116,0.1581591423542596,-0.0537878787878787,0.2788002726653033,4.5778527
45,2022-11-27,1,0.6666651850514459,0.5072463768115942,0.7736870600974554,0.1133392431203495,-0.0387461906835002,0.2613026819923371,3.1374617
48,2022-12-07,1,0.6216442233850418,0.4928704277743335,0.7265206812652069,0.105518151124307,-0.0349860485082635,0.2665131928457588,2.3218462
46,2022-12-22,1,0.6221525188392616,0.4893890675241157,0.7366320830007981,0.0905279162797191,-0.0827312980657189,0.27177089421391,2.68869
47,2022-12-27,1,0.6017046120456676,0.4715500327011118,0.7156943303204601,0.0620431056714704,-0.0920472988638998,0.2452684434144457,2.6306124
50,2023-01-06,1,0.5151726108317068,0.414985590778098,0.6208853575482406,0.0073033565779893,-0.1398053643484453,0.1626297577854671,2.9284842
49,2023-01-16,1,0.5634171021802756,0.4369396294082486,0.660708686108498,0.0265613283954018,-0.1286660359508041,0.2036697247706422,3.2226198
