Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,Valor
35,2022-12-22,10,0.7464904646422882,0.5349206349206349,0.7973231357552581,0.3056731340411329,0.0667402095973524,0.3798636181307661,2.6765351
36,2022-12-27,10,0.730731739838276,0.4763593380614657,0.7964580873671783,0.2915035002636685,0.0606741573033707,0.3723849372384937,2.6593611
37,2023-01-06,10,0.6473700622978782,0.47356188262638,0.7216890595009597,0.2025842683059158,0.0334426229508196,0.3059144676979072,3.0615165
38,2023-01-16,10,0.6683137189386549,0.4151541342552579,0.7411764705882353,0.2143168541543837,0.0085514381964239,0.3247375207220482,3.1169145
39,2023-02-05,10,0.6336149325438827,0.3771063335270191,0.7019027484143763,0.196262406856221,-0.0081967213114754,0.2933161480390351,3.3240013
40,2023-02-15,10,0.5722762101479935,0.4208,0.6414645744174988,0.1825813949565299,0.0232772528232311,0.2624728850325379,4.4592023
41,2023-03-02,10,0.1753828820858895,0.1289817232375979,0.3541666666666667,-0.1991722871761078,-0.3203997648442093,-0.008813281410125,6.0360613
42,2023-03-07,10,0.1675229572847185,0.1279373368146214,0.399833748960931,-0.2419555218829375,-0.3575865128660159,-0.030515916575192,4.690739
43,2023-03-12,10,0.2038031774920098,0.1526929483620211,0.4345864661654135,-0.2073220326194552,-0.3083816552451239,-0.0287604988546704,4.9784517
44,2023-03-17,10,0.2620170308513304,0.1936433195997645,0.4503937007874016,-0.1814310364663625,-0.2713431212615552,-0.0361816782140107,5.026175
